job_title,company_name,location,is_remote,salary_min,salary_max,skills_required,experience,date_posted,job_url,description
Data Analysts,Confidential,IN,False,,,,,2026-03-20T00:00:00.000Z,https://bebee.com/in/jobs/data-analysts-confidential-ahmedabad-mumbai-pune--theirstack-647231337,"At Asite we are looking for data-driven, business-savvy Data Analysts to support our B2B SaaS product team. You ll work cross-functionally with product, marketing, sales, and customer success teams to derive insights from user behavior, inform product decisions, and drive business growth

Successful"
Consumer Data Strategy,SAIKOR SECURITY TRAINING AND SERVICES PRIVATE LIMITED,Chennai,False,,,,,2026-04-11T07:00:00.000Z,https://in.linkedin.com/jobs/view/consumer-data-strategy-at-saikor-security-training-and-services-private-limited-4398728530,"The FCAs Expectations on the Use of Data and Technology

The Financial Conduct Authority (FCA) has established clear and stringent expectations for the use of data and technology, underscoring the critical role these elements play in safeguarding consumer interests and ensuring market integrity. 1 T"
Technical Data Analyst,Vyrian,Indore,False,,,,,2026-03-23T00:00:00.000Z,"https://www.glassdoor.co.in/job-listing/technical-data-analyst-vyrian-JV_IC2876676_KO0,22_KE23,29.htm?jl=1009611469819","As a technical data analyst intern, you will utilize data analysis and statistical skills on various supply chain projects and activities. You will work in a dynamic environment and be responsible for a wide range of predictive analytics, statistical applications and modeling. During your term, you "
Data Analyst Trainer | Part-Time | Remote,Thinkcloudly,Shivamogga,False,,,,,2026-04-11T09:00:00.000Z,https://in.trabajo.org/job-3112-3eaf1c7fff73676b306aa81564adf8ab,"Company Description

Thinkcloudly is a global IT learning platform dedicated to empowering individuals to become IT professionals. We provide specialized courses designed to enhance employment-ready skills and equip students to thrive in a fast-evolving technological landscape. Our mission is to off"
People Analytics - Consultant - Mumbai - India,Plante Moran,Mumbai,False,,,,,2026-04-01T00:00:00.000Z,https://careers.plantemoran.com/people-analytics-consultant-mumbai-india/job/DD6A777E91E117ED2D5663B9C1DBB148,"Count on us. Our ""we-care"" culture is more than just a motto; it's a promise. From day one, we prioritize your growth, well-being, and success. You can count on us to support your career journey and help you achieve your professional goals. Join us.

Our internal firm services team focuses on the fi"
AVP - Data Business Analyst,Barclays,Pune,False,,,,,2026-03-15T00:00:00.000Z,https://search.jobs.barclays/job/pune/avp-data-business-analyst/13015/91190335424,"Join us as a Data Analyst. At Barclays, we don’t just adapt to the future, we create it. As a Data Analyst, you will enable data-driven strategic and operational decision making through extracting actionable insights from large datasets, performing statistical and advanced analytics to uncover trend"
Junior Process Analyst -RCM,HEI Huron Eurasia India Private Limited,,True,,,,,2026-04-08T00:00:00.000Z,https://huron.wd1.myworkdayjobs.com/en-US/huroncareers/job/Junior-Process-Analyst--RCM_JR-0014750,"Huron helps its clients drive growth, enhance performance and sustain leadership in the markets they serve. We help healthcare organizations build innovation capabilities and accelerate key growth initiatives, enabling organizations to own the future, instead of being disrupted by it. Together, we e"
Online Data Analyst - Hong Kong (Chinese Traditional Language),TELUS Digital Philippines,IN,False,,,,,2026-04-09T00:00:00.000Z,https://in.linkedin.com/jobs/view/online-data-analyst-hong-kong-chinese-traditional-language-at-telus-digital-philippines-4397239643?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Are you a detail-oriented individual with a passion for research and a good understanding of national and local geography? This freelance opportunity allows you to work at your own pace and from the comfort of your own home.

A Day in the Life of an Online Data Analyst:
• In this role, you will be w"
Junior Data Scientist - Risk Analytics,Jobaaj - Hiring for Our Leading Clients,IN,False,,,,,2026-03-18T00:00:00.000Z,https://www.shine.com/jobs/junior-data-scientist-risk-analytics/jobaaj-hiring-for-our-leading-clients/18781420?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Role Overview:
As a Junior Data Scientist in Risk Analytics, you will play a crucial role in developing and implementing machine learning models to assess and mitigate various risks. Your collaboration with senior data scientists and stakeholders will be essential in building robust risk management "
Junior BI Platforms (Power BI & Cognos) Engineer,EXL,IN,False,,,,,2026-04-03T00:00:00.000Z,https://in.linkedin.com/jobs/view/junior-bi-platforms-power-bi-cognos-engineer-at-exl-4366779054?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"We are looking for a BI Platform & Cloud Analytics Engineer to design, deploy, and operate enterprise reporting platforms such as IBM Cognos Analytics and Microsoft Power BI / Fabric using cloud-native, automated, and scalable platform technologies. This role bridges BI, Cloud Infrastructure, Kubern"
AVP - Data Business Analyst,Barclays,Pune,False,,,,,2026-03-15T00:00:00.000Z,https://search.jobs.barclays/job/pune/avp-data-business-analyst/13015/91190335424?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Join us as a Data Analyst. At Barclays, we don’t just adapt to the future, we create it. As a Data Analyst, you will enable data-driven strategic and operational decision making through extracting actionable insights from large datasets, performing statistical and advanced analytics to uncover trend"
Lead Data Analyst - India Development Centre,Hitachi Careers,Chennai,False,,,,,2026-03-31T00:00:00.000Z,https://careers.hitachi.com/jobs/16751304-lead-data-analyst-india-development-centre?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Job Description:

The opportunity:

Hitachi Energy's Technology and Solution Development organization for Grid Power Quality Solution and Services is a global leader in developing innovative solutions for the energy sector. Within this organization, the Project Management Office plays a pivotal role"
"Consultant-Data Analytics- Alteryx, PBI",KPMG India Private Limited,Bengaluru,False,,,,,2026-03-23T00:00:00.000Z,https://www.shine.com/jobs/consultant-data-analytics-alteryx-pbi/kpmg-india-private-limited/18803211?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Role Overview:
You will be a Senior Data Analytics Consultant responsible for defining and driving data strategies to optimize business outcomes through innovative analytics and predictive modeling. Your role will require deep analytical expertise, advanced technological adeptness, and exceptional c"
Associate Data Analyst (Hybrid),Jobgether,IN,False,,,,,2026-04-04T00:00:00.000Z,https://in.jooble.org/rjdp/828256124246935898?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"We are currently looking for an Associate Alts Data Analyst in India.
This role offers the opportunity to work at the forefront of alternative investment data, contributing to high-quality insights that power investment research and decision-making. You will manage and validate data on private funds"
Junior Sales Operations Analyst,Digitap.ai,Bengaluru,False,,,,,2026-04-08T00:00:00.000Z,https://digitap.freshteam.com/jobs/XsvVKymaw8VJ/junior-sales-operations-analyst?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Job Title: Junior Sales Operations Analyst
Location: Bangalore
Department: Sales & Business Development
Employment Type: Full Time, Permanent
Role Category: Enterprise & B2B Sales

About Digitap.ai:
DIGITAP.AI is an Enterprise SaaS company providing high-tech advanced AI/ML, Alternate Data Solutions"
"Senior Analyst, Analytics – Lowe’s (L09)",Synchrony Financial,,False,,,,,2026-04-09T00:00:00.000Z,https://www.synchronycareers.com/job/telangana/senior-analyst-analytics-lowe-s-l09/49394/93791048144,"Role/Job Title: Senior Analyst, Analytics – Lowe’s (L09)

Company Overview: Synchrony (NYSE: SYF) is a premier consumer financial services company delivering one of the industry’s most complete digitally enabled product suites. Our experience, expertise and scale encompass a broad spectrum of indust"
Data analyst - india,PolyWorks India,Chhatrapati Sambhajinagar,False,,,,,2026-04-11T00:00:00.000Z,https://en-in.whatjobs.com/jobs/data-analyst-india/aurangabad-maharashtra-2?id=231381654,"You are curious, analytical, and a strong team player? Great, you’re exactly the kind of person we’d love to meet!

The Gateway team is looking for a Data Analyst to create data enablement tools that support Innov Metric’s Digital Thread. In this role, you will design dashboards, build data integrat"
IN_Senior Associate_ Data Analyst _D&A_Advisory_PAN India,PricewaterhouseCoopers Professional Services LLP,IN,False,,,,,2026-04-10T00:00:00.000Z,https://in.indeed.com/viewjob?jk=a0c8a49649cfe98a,"Line of Service

Advisory

Industry/Sector

Not Applicable

Specialism

Data, Analytics & AI

Management Level

Senior Associate

Job Description & Summary

At PwC, our people in data and analytics focus on leveraging data to drive insights and make informed business decisions. They utilise advanced"
Associate Data Analyst,UnitedHealth Group,Hyderabad,False,,,,,2026-04-08T00:00:00.000Z,https://careers.unitedhealthgroup.com/job/hyderabad/associate-data-analyst/34088/93760954464,"Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, yo"
"Data Analyst (Business Intelligence, Python, Machine Learning, Power BI)",FIS Global,Gurugram,False,,,,,2026-04-04T00:00:00.000Z,https://careers.fisglobal.com/us/en/job/FIGLUSJR0304808EXTERNAL/Data-Analyst-Business-Intelligence-Python-Machine-Learning-Power-BI,"Position Type :
Full time

Type Of Hire :
Experienced (relevant combo of work and education)

Education Desired :
Bachelor's Degree

As the world works and lives faster, FIS is leading the way. Our fintech solutions touch nearly every market, company and person on the planet. Our teams are inclusive"
Senior BI/Data Analyst (Power BI / Tableau) - India,Exusia,,True,,,,,2026-04-05T00:00:00.000Z,https://builtin.com/job/senior-bi-data-analyst-power-bi-tableau-india/8969173,"Description

Department: Sales and Delivery Team - Empower

Industry: Information Technology & Services, Computer Software, Management Consulting

Location: Hyderabad, Pune, Bangalore, Chennai & Delhi/NCR

Experience Range: 6+ years

Basic Qualification: Master/Bachelor of Engineering or Equivalent
"
Data Analyst - SAS and SQL,Early Career,Gurugram,False,,,,,2026-03-31T00:00:00.000Z,https://jobs.citi.com/job/haryana/data-analyst-sas-and-sql/287/93452193328,"Control Automation Development- Analyst2 (C10)-SIS

About CITI

Citi's mission is to serve as a trusted partner to our clients by responsibly providing financial services that enable growth and economic progress. We have 200+ years of experience helping our clients meet the world's toughest challeng"
Data Analyst Sr Expert,Philips,Chennai,False,,,,,2026-04-08T00:00:00.000Z,https://www.careers.philips.com/in/en/job/578760/Data-Analyst-Sr-Expert,"Job Title
Data Analyst Sr Expert
Job Description
Job Title : Data Analyst Sr Expert

Job Responsibilities:
• Handles analysis of complex datasets using advanced statistical methods and machine learning techniques to uncover deep insights that inform strategic business decisions and operational effic"
"GBS Data Analyst II, Procurement",CrowdStrike,IN,False,,,,,2026-04-07T00:00:00.000Z,https://www.bayt.com/en/india/jobs/gbs-data-analyst-ii-procurement-74395340/,"As a global leader in cybersecurity, CrowdStrike protects the people, processes and technologies that drive modern organizations. Since 2011, our mission hasn’t changed — we’re here to stop breaches, and we’ve redefined modern security with the world’s most advanced AI-native platform. Our customers"
Human Resources Data Analyst,Bechtel Corporation,IN,False,,,,,2026-04-07T00:00:00.000Z,https://www.shine.com/jobs/human-resources-data-analyst/bechtel-corporation/18899996,"Role Overview:
You will be the HR Data Analyst in the Human Resources department at Bechtel, responsible for providing business users and management with easy access to comprehensive, integrated workforce and talent information and analysis. Your role will involve creating and maintaining PowerBI re"
Data Science and Data Analyst Trainer,"QUASTECH (Software Development, Digital Marketing, Outsourcing, Recruitment,)",Thane,False,,,,,2026-04-02T00:00:00.000Z,https://in.linkedin.com/jobs/view/data-science-and-data-analyst-trainer-at-quastech-software-development-digital-marketing-outsourcing-recruitment-4393856092?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Were Hiring Data Science Data Analyst Trainer

Location: Thane Vashi

Salary: As per experience

Job Type: Full-Time

Job Summary

We are looking for a skilled and passionate Trainer with expertise in both Data Analytics and Data Science . The candidate will be responsible for delivering practical a"
Clinical Data Analyst,Insight Global,Bunghmun,False,,,,,2026-03-20T00:00:00.000Z,https://bebee.com/in/jobs/clinical-data-analyst-insight-global-bunghmun--talent-7550a75f369f?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Insight Global is hiring for a Remote Data Analyst to support our global healthcare data technology client. This individual will join a dedicated software development team supporting a clinical data platform used to derive insights across the clinical trial lifecycle. You will work closely with prod
Senior Data Analyst,MS CLINICAL RESEARCH,Aizawl,False,,,,,2026-04-06T00:00:00.000Z,https://in.trabajo.org/job-2927-f8ca07d74459ef875ed6eeb3c1873691?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Job Title: Senior Data Analyst – Team Lead

Experience: 8+ Years

Department: Data Analytics / Clinical Data Analytics

Location: Domlur, Bangalore

Reporting To: Director

Role Overview

We are seeking an experienced Senior Data Analyst – Team Lead to oversee data analytics operations, lead a team "
Business Analyst,Scoutit,Bagaluru,False,,,,,2026-04-10T00:00:00.000Z,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4398123270,"We're looking for Business Analysts!

Responsibilities

• Collaborate with business stakeholders to gather and document requirements, goals, and objectives.
• Analyze business processes and workflows, identifying areas for improvement or automation.
• Conduct data analysis to identify trends, patter"
Lead Business Analyst - Director - Business Analysis,131 Morgan Stanley Advantage Svcs,IN,False,,,,,2026-04-05T00:00:00.000Z,https://ms.wd5.myworkdayjobs.com/External/job/Mumbai-India/Lead-Business-Analyst---Director---Business-Analysis_PT-JR033587,Senior Business Analyst - Director - Business Analysis Profile Description We’re seeking someone to join our Finance Operations Risk Tech (FORT) team as a Senior Business Analyst in Operations Technology. CDRT (Counterparty Data and Regulatory Technology) is part of Operations Technology and is resp
Transformation Analyst Lead(6+Years on Business Process Analysis/Consulting with AI enabled Transformation experience),FIS Global,Pune,False,,,,,2026-04-11T00:00:00.000Z,https://careers.fisglobal.com/us/en/job/FIGLUSJR0305332EXTERNAL/Transformation-Analyst-Lead-6-Years-on-Business-Process-Analysis-Consulting-with-AI-enabled-Transformation-experience,"Position Type :
Full time

Type Of Hire :
Experienced (relevant combo of work and education)

Education Desired :
Associate's Degree

Business Process Analyst – AI Enablement & Change

Are you curious, motivated, and forward-thinking? At FIS you’ll have the opportunity to work on some of the most ch"
Business Analyst (Contact Center Domain) with Capgemini (Pune),Skill Arbitrage Opportunities,Gurugram,False,,,,,2026-04-05T00:00:00.000Z,https://skillarbitragejobs.com/job-details/business-analyst-contact-center-domain-with-capgemini-pune?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"About the Organisation Capgemini is a global leader in consulting, technology services, and digital transformation. With over 340,000 professionals across more than 50 countries and a legacy of over 55 years, the organisation helps businesses transform and manage operations through technology. It of"
FI Business Systems Application Analyst,The Timken Company,Bengaluru,False,,,,,2026-04-10T00:00:00.000Z,https://in.linkedin.com/jobs/view/fi-business-systems-application-analyst-at-the-timken-company-4400523393?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"What Timken Makes Possible Begins With You.

Those who came before us helped land a man on the moon, create the world's infrastructure, and introduce renewable energy alternatives. Now you can join the Timken team to write your own unique story and help drive what's next.

A career at Timken means y"
Business Analyst-Senior,Ernst & Young (EY),IN,False,,,,,2026-03-26T00:00:00.000Z,https://www.shine.com/jobs/business-analyst-senior/ernst-young-ey/18823610?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"As a Business Analyst at EY, your role will involve working on one or more Banking transformation projects. Your responsibilities will include:

- Demonstrating excellent business communication skills during client discussions and being able to convince the client on the proposed solutions.
- Workin"
Business Analyst- Tarde Surveillance,BNP Paribas India Solutions,Bengaluru,False,,,,,2026-03-26T00:00:00.000Z,https://group.bnpparibas/en/careers/job-offer/business-analyst-tarde-surveillance?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"About BNP Paribas India Solutions:Established in 2005, BNP Paribas India Solutions is a wholly owned subsidiary of BNP Paribas SA, European Union’s leading bank with an international reach. With delivery centers located in Bengaluru, Chennai and Mumbai, we are a 24x7 global delivery center. India So"
Business Analyst Core Banking,Tata Consultancy Services,Mumbai,False,,,,,2026-04-01T00:00:00.000Z,https://bebee.com/in/jobs/business-analyst-core-banking-tata-consultancy-services-mumbai--theirstack-654805792?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"• Strong functional background and understanding of Core Banking. This is in the banking space with areas like Deposits , Loans , Trade Finance , CASA and related accounting

2.

Experience on a Core Banking system is a key skill needed

3.

Experience in Loans Operations , Trade Finance Operations "
Associate Business Analyst,UnitedHealth Group,Noida,False,,,,,2026-03-31T00:00:00.000Z,https://careers.unitedhealthgroup.com/job/noida/associate-business-analyst/34088/93475031888?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, yo"
Technology Business Analyst,Barclays,Pune,False,,,,,2026-03-24T00:00:00.000Z,https://search.jobs.barclays/job/pune/technology-business-analyst/13015/93183455760?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Join Barclays as a Technology Business Analyst role, where to support the organisation, achieve its strategic objectives by the identification of business requirements and solutions that address business problems and opportunities. At Barclays, we don't just anticipate the future - we're creating it"
Senior Technology Business Analyst,Conduent Business Services India LLP,Noida,False,,,,,2026-04-02T00:00:00.000Z,https://careers.conduent.com/us/en/job/21147/Senior-Technology-Business-Analyst?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Through our dedicated associates, Conduent delivers mission-critical services and solutions on behalf of Fortune 100 companies and over 500 governments - creating exceptional outcomes for our clients and the millions of people who count on them. You have an opportunity to personally thrive, make a d"
IT Business Analyst - Lead,Orange Business,Gurugram,False,,,,,2026-04-11T00:00:00.000Z,https://orange.jobs/gb/en/job/ICM-587514/IT-Business-Analyst-Lead?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Publication date : Mar 24, 2026, 12:00AM
Orange Business is here!

About us

Join us at Orange Business!

We are a network and digital integrator that understands the entire value chain of the digital world, freeing our customers to focus on the strategic initiatives that shape their business.

Ever"
Senior Business Process Analyst,Ecolab Inc.,Bengaluru,False,,,,,2026-04-09T00:00:00.000Z,https://jobs.ecolab.com/global/en/job/R00288774/Senior-Business-Process-Analyst?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"• Ecolab is seeking a Senior SAP EHS IT Business Process Analyst to work on the Tier 2 SAP Support team. In this role you will work with users to address tickets that may involve functional configuration, troubleshooting, data correction and/or end user training. You will be responsible for providin"
Sr business analyst,Katalytx Analytics,Gandhi Nagar,False,,,,,2026-04-09T00:00:00.000Z,https://www.recruit.net/job/sr-business-analyst-jobs/B92674F5C5B58497?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"We are seeking a Senior Business Analyst with a strong background in manufacturing processes and systems to join our client’s transformation journey. This role requires both domain expertise and the ability to drive strategic initiatives across complex enterprise environments.
Sr BA - Manufacturing "
Functional SME/Business Analyst (Auto Finance/Asset Finance Domain),FIS Global,Pune,False,,,,,2026-04-11T00:00:00.000Z,https://careers.fisglobal.com/us/en/job/FIGLUSJR0305963EXTERNAL/Functional-SME-Business-Analyst-Auto-Finance-Asset-Finance-Domain?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Position Type :
Full time

Type Of Hire :
Experienced (relevant combo of work and education)

Functional SME/Business Analyst (Auto Finance/Asset Finance Domain) – 10-14 Yrs – Pune/Bangalore Location

About the team
• Our Leasing Solutions comes with cutting edge feature rich offerings, Enterprise S"
Senior Consultant | Business Analyst | Delhi | Finance Transformation,Deloitte,IN,False,,,,,2026-04-04T00:00:00.000Z,"https://www.glassdoor.co.in/job-listing/senior-consultant-business-analyst-delhi-finance-transformation-deloitte-JV_KO0,63_KE64,72.htm?jl=1010056248455&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Job requisition ID :: 97277

Date: Apr 3, 2026

Location: Delhi

Designation: Senior Consultant

Entity: Deloitte Touche Tohmatsu India LLP

Role 1:

Agile Business Analyst, good in excel

Risk Management

FRM, CFA, Credit Risk, CBAP certified preferred

Tools: Calypso preferred

Role 2:

Agile Busi"
Senior Analyst - BCG Vantage,Boston Consulting Group,Gurugram,False,,,,,2026-03-25T00:00:00.000Z,https://careers.bcg.com/ca/fr/job/56705/Senior-Analyst-BCG-Vantage?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Who We Are

Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring compl"
Banking - Sr Business Analyst - Officer,Early Career,Mumbai,False,,,,,2026-04-09T00:00:00.000Z,https://jobs.citi.com/job/mumbai/banking-sr-business-analyst-officer/287/92921827024?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Job Description

The Human Capital team plays a critical strategic role in the design, implementation, and execution of workforce strategies to support Banking (Investment Banking, Corporate Banking, Commercial Banking) business objectives.

Through this role you will contribute to an optimization o"
Business Analyst,Blue Polaris,Pune,False,,,,,2026-04-01T00:00:00.000Z,https://bebee.com/in/jobs/business-analyst-blue-polaris-alandi--fj-2088856385?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Job Title: Business Analyst (BPMN / DMN)

Company: Blue Polaris

Location: Pune, India (Hybrid)

Job Type: Full-Time

Experience Level: 5 - 7Years About Blue Polaris

Blue Polaris is a forward-thinking technology company focused on delivering cutting-edge automation and business solutions to global "
Business Analyst(Walkin),ADP,IN,False,,,,,2026-03-31T00:00:00.000Z,https://in.linkedin.com/jobs/view/business-analyst-walkin-at-adp-4395856904?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Date of drive – 2nd of April

ADP Private Limited

The Square, Survey No: 35,Hissa, No.9+10+11+12, Nagar Road, Wadgoansheri

Pune, Maharashtra - 411 014

Job title – Business Analyst

Number of open positions – 3

Job Title - Business Analyst & Scoping Analyst

Venue - ADP Pune

Time - 3pm - 5 pm

J"
Discretionary Analyst- Ai/ml Driven,AAA Global,Belagavi,False,,,,,2026-03-12T00:00:00.000Z,https://bebee.com/in/jobs/discretionary-analyst-ai-ml-driven-aaa-global-belgaum--jobssear-3890484233?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Role: Discretionary Analyst- AI/ML Driven Location: Mumbai / Jaipur / Remote within India Experience: 3+ years About the Role A well-backed investment firm is looking for an Analyst who uses AI-led approaches for stock selection in the Indian markets.

This is a technology-first role focused on buil"
Data Analyst (fresher),Clovity,Solapur,False,,,,,2026-03-20T00:00:00.000Z,https://bebee.com/in/jobs/data-analyst-fresher-clovity-solpur--jobssear-3909893293?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics.

They will be responsible for conducting both recurring and ad hoc analysis for business users.

Responsibilities Understand the day-to-day issues that our business f"
Data Analyst - Part Time - Freshers,TELUS Digital,Thiruvananthapuram,False,,,,,2026-04-01T00:00:00.000Z,https://thiruvananthapuram.in.expertini.com/job/data-analyst-part-time-freshers-thiruvananthapuram-telus-digital-237e5c883543/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"A Day in the Life of an Online Data Analyst: In this role, you will be working on a project aimed at enhancing the content and quality of digital maps that are used by millions of people worldwide Completing research and evaluation tasks in a web-based environment such as verifying and comparing dat"
Analyst Fresher - (Any Degree),Xpertmindz Innovative Solutions Private Limited,IN,False,,,,,2026-04-07T00:00:00.000Z,"https://www.glassdoor.co.in/job-listing/analyst-fresher-any-degree-xpertmindz-innovative-solutions-private-limited-JV_KO0,26_KE27,74.htm?jl=1010093976574&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","• Any degree can apply
• Knowledge in MS office and Analysing
• Data analysis, Research analyzing and reporting.
• Ability to build and maintain relationships with clients.
• Ability to work independently and as part of a team.
• Team Coordination
• Time Management skills
• Adoptability
• Location :"
CX Support Analyst ( Fresher 2025 ),Athenahealth,Chennai,False,,,,,2026-04-11T00:00:00.000Z,https://careers.athenahealth.com/us/en/job/R14796/CX-Support-Analyst-Fresher-2025?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Join us as we work to create a thriving ecosystem that delivers accessible, high-quality, and sustainable healthcare for all.

CX Support Analyst for the Clinicals team within Customer care department is responsible for investigating, resolving, and addressing inquiries related to clinical workflows"
Data Analyst Jobs in India – Fresher Friendly – Hybrid Model,Progressive Technology,IN,True,20.0,30.0,,,2026-04-08T00:00:00.000Z,https://theelitejob.com/job/17576/data-analyst-jobs-in-india-%E2%80%93-fresher-friendly-%E2%80%93-hybrid-model?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Job Summary

Progressive Technology is hiring entry-level Data Analysts who are passionate about turning raw data into actionable insights. This is a fresher-friendly role with a structured onboarding plan, mentorship, and hands-on project exposure. You will learn to collect, clean, analyze, visuali"
Hiring For Data Analyst,CRUZ INTERPRISES,Bhubaneswar,False,,,,,2026-04-07T00:00:00.000Z,https://www.shine.com/jobs/hiring-for-data-analyst/cruz-interprises/18897265?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"We are looking to hire a data analyst to join our data team. You will take responsibility for managing our master data set, developing reports, and troubleshooting data issues. To do well in this role you need a very fine eye for detail, experience as a data analyst, and a deep understanding of the "
Data Analyst - Work From Home (Fresher Friendly),The Elite Job,IN,True,20.0,30.0,,,2026-04-11T00:00:00.000Z,https://theelitejob.com/job/16088/data-analyst-work-from-home-fresher-friendly?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Job Summary:

The Elite Job is seeking a detail-oriented and motivated Data Analyst to join our team in a remote work-from-home capacity. This position is ideal for fresh graduates or individuals looking to kick-start their career in data analysis. As a Data Analyst, you will be responsible for coll"
data analyst Fresher/ 6 months computer diploma-12k (Delhi),RB Consultant,New Delhi,False,,,,,2026-04-03T00:00:00.000Z,https://in.jobrapido.com/jobpreview/1650691727981281280?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Required Data analyst
Location: Gurugram
Min experience 6 months
or diploma in computer
Basic Knowledge of computers
Salary 10k to 12 k
Day shift
CO:swati
8837683782"
Hiring Fresher Data Analyst Trainee,The Elite Job,,True,20.0,30.0,,,2026-04-11T00:00:00.000Z,https://theelitejob.com/job/9128/hiring-fresher-data-analyst-trainee?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,"Job Summary

The Elite Job is seeking a motivated and detail-oriented Fresher Data Analyst Trainee to join our dynamic team. In this entry-level position, you will gain hands-on experience in data analysis, interpretation, and visualization while supporting various departments in making data-driven "
Senior Data Analyst / Data Science Engineer (Python & Statistical Modelling),VARITE INC,Gurugram,False,,,,,2026-03-20T00:00:00.000Z,https://www.jobaaj.com/job/varite-inc-senior-data-analyst-data-science-engineer-python-statistical-modelling-gurgaon-gurugram-haryana-7-to-9-years-1318599,Company Name: VARITE India Private LimitedAbout The Client:Client is one of the worlds leading professional services firms and the fastest growing Big Four accounting firmAbout The Job:Were looking for a Senior Data Analyst / Data Science Engineer with 7 years of hands?on experience in Python-based 
"Reference Data Analyst, NCT",Deutsche Bank,Bengaluru,False,,,,,2026-04-01T00:00:00.000Z,"https://www.glassdoor.co.in/job-listing/reference-data-analyst-nct-deutsche-bank-JV_IC2940587_KO0,26_KE27,40.htm?jl=1010051778185","Job Description:

Job Title: Reference Data Analyst, NCT

Location: Bangalore, India

Role Description

• The Reference Data Analyst focuses on effective oversight of strategic data used across the bank’s systems and infrastructure.

• The Reference Data Analyst supports various elements of the data"
Data Analyst Internship – Remote | Students & Freshers Welcom,Delta Airlines,,True,20.0,30.0,,,2026-04-09T00:00:00.000Z,https://theelitejob.com/job/19452/data-analyst-internship-%E2%80%93-remote-students-freshers-welcom,"Location: Work From Home
Internship Type: Remote, Flexible
Experience Level: Students & Fresh Graduates
Industry: Data Analytics, EdTech

Kickstart your analytics career with a remote Data Analyst Internship at WakeUp Whistle, a hands-on learning and project-driven platform created by Skillfied Ment"
